Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
19.6,1245040.0,0.0,401.0,189.0,193366.0,11584.0,0.5
19.7,1125800.0,120000.0,402.0,181.0,194814.0,11584.0,0.605393
19.8,1251560.0,0.0,401.0,197.0,194814.0,23168.0,0.5
19.9,1003200.0,240000.0,415.0,181.0,196262.0,23168.0,0.726284
20.0,1239920.0,0.0,401.0,213.0,196262.0,46336.0,0.5
20.1,1008320.0,240000.0,415.0,197.0,197710.0,46336.0,0.7252579999999998
20.2,1019600.0,240000.0,401.0,245.0,197710.0,92672.0,0.723029
20.3,1007960.0,240000.0,416.0,229.0,199158.0,92672.0,0.72533
20.4,697000.0,540000.0,408.0,227.0,130896.0,102374.0,0.984147
20.5,987360.0,270000.0,338.0,237.0,188432.0,101360.0,0.754431
20.6,587320.0,660000.0,406.0,216.0,200603.0,102132.0,0.996616
20.7,1028360.0,210000.0,435.0,212.0,200603.0,102132.0,0.696034
20.8,1017320.0,244520.0,427.0,262.0,202051.0,103580.0,0.72723
20.9,1161240.0,81480.0,424.0,260.0,202051.0,103580.0,0.569823
21.0,658720.0,584440.0,401.0,248.0,154896.0,105028.0,0.9964429999999999
21.1,724840.0,525000.0,423.0,241.0,186368.0,91224.0,0.975072
21.2,887640.0,360000.0,429.0,268.0,203496.0,104810.0,0.8482819999999999
21.3,952680.0,303560.0,448.0,264.0,203496.0,104810.0,0.789268
21.4,996680.0,245520.0,431.0,278.0,126200.0,104810.0,0.7322450000000001
21.5,949400.0,298720.0,349.0,274.0,190248.0,106051.0,0.786298
21.6,426920.0,631400.0,419.0,259.0,204942.0,106051.0,0.964013
21.7,1050440.0,198120.0,455.0,246.0,206390.0,106051.0,0.682128
21.8,1055600.0,199560.0,440.0,317.0,206390.0,107499.0,0.6825259999999999
21.9,1085040.0,157120.0,452.0,300.0,207838.0,107499.0,0.641832
22.0,770400.0,482400.0,415.0,295.0,166392.0,107499.0,0.949805
22.1,640640.0,615000.0,461.0,271.0,207836.0,70952.0,0.999583
22.2,1158280.0,90000.0,444.0,311.0,207836.0,95568.0,0.577235
22.3,824280.0,420000.0,469.0,290.0,209284.0,95568.0,0.904513
22.4,994080.0,248800.0,453.0,348.0,130808.0,108763.0,0.735528
22.5,949400.0,292760.0,379.0,326.0,187496.0,108588.0,0.7815879999999998
22.6,520520.0,734040.0,451.0,297.0,210731.0,108588.0,0.9718490000000001
22.7,1113440.0,135000.0,471.0,338.0,210731.0,108588.0,0.619489
22.8,1055600.0,193920.0,464.0,322.0,212179.0,108588.0,0.677709
22.9,931240.0,322400.0,412.0,359.0,195880.0,110036.0,0.809151
23.0,453520.0,785560.0,466.0,300.0,212178.0,110036.0,0.933002
23.1,1243000.0,0.0,462.0,339.0,213626.0,109881.0,0.5
23.2,687440.0,566880.0,483.0,301.0,213626.0,109881.0,0.990846
23.3,1245080.0,6360.0,466.0,395.0,215074.0,111329.0,0.505108
23.4,923640.0,321840.0,388.0,357.0,196216.0,111329.0,0.810721
23.5,402200.0,358280.0,455.0,377.0,193376.0,69504.0,0.996676
23.6,1073760.0,165000.0,381.0,378.0,191152.0,78192.0,0.650121
23.7,613040.0,645000.0,454.0,368.0,215073.0,89776.0,0.999355
23.8,1056520.0,180000.0,486.0,393.0,216521.0,89776.0,0.665565
23.9,758400.0,498800.0,488.0,404.0,216521.0,112639.0,0.959105
24.0,1089320.0,149920.0,414.0,419.0,175048.0,112508.0,0.635069
24.1,255000.0,999280.0,499.0,356.0,217968.0,112508.0,0.739582
24.2,1244400.0,0.0,491.0,375.0,217968.0,112508.0,0.5
24.3,1081000.0,167320.0,503.0,429.0,219416.0,113956.0,0.651161
24.4,1194720.0,51480.0,493.0,430.0,219416.0,113956.0,0.54301
24.5,669440.0,587760.0,478.0,399.0,142816.0,113956.0,0.995797
24.6,801440.0,435000.0,488.0,399.0,190816.0,72400.0,0.919258
24.7,1034680.0,225000.0,452.0,437.0,182824.0,108600.0,0.70764
24.8,620600.0,619600.0,496.0,395.0,220863.0,108600.0,0.999999
24.9,1154160.0,92760.0,505.0,482.0,220863.0,115287.0,0.579854
25.0,826800.0,428600.0,521.0,443.0,222311.0,115287.0,0.908588
25.1,970400.0,267160.0,460.0,494.0,169784.0,99576.0,0.755912
25.2,384760.0,865800.0,533.0,431.0,222310.0,108264.0,0.871108
25.3,1113200.0,135000.0,519.0,494.0,223758.0,115176.0,0.619514
25.4,886760.0,363080.0,489.0,494.0,173192.0,116624.0,0.8506589999999999
25.5,495760.0,754960.0,549.0,465.0,164368.0,116624.0,0.9588199999999999
25.6,999320.0,240000.0,548.0,464.0,223757.0,116526.0,0.7270660000000001
25.7,764880.0,482800.0,553.0,430.0,223757.0,116526.0,0.951372
25.8,1200160.0,61400.0,498.0,507.0,190976.0,117974.0,0.551026
25.9,279600.0,766720.0,569.0,457.0,225204.0,117128.0,0.821867
